like,for,com,sum,date,content 
56,1,36,93,2016-11-14,把名字改动了一下，还认得我吧？
23,5,9,37,2016-11-14,啊，微博这边也发下吧，不知道链接会不会很快失效。总之大家都冷静一下吧，开开心心喝茶就好，撕逼既徒劳又伤精气神。 怎么每次我想让你们冷静一下都把你们撩拨得更激动……
166,11,194,371,2016-11-13,声明：茶颜悦色并未出台加盟制度，一切以我司名义进行的加盟招商均与茶颜悦色无关，希望大家切勿上当。
30,3,75,108,2016-10-31,
17,6,58,81,2016-10-09,茶颜悦色官方微博  的微博: 步步高梅溪湖新天地店活动预告[抱抱_旧]
28,2,36,66,2016-10-02,国庆喝茶颜不排队指南，把五一商圈让给游客吧！ 国庆喝茶颜不排队指南
33,16,39,88,2016-09-28,步步高梅溪湖新天地店活动预告[抱抱_旧]
36,1,25,62,2016-09-19,摄影师AN  的微博: 奶茶店里 shot by sony a7  @索尼影像圈   @_空心娃娃_    @a7CLUB   @茶颜悦色长沙
43,11,8,62,2016-09-19,嘉木PHOTO  的微博: @茶颜悦色长沙  环境好到想边喝边坐一整天💁完全被圈粉🍵好喝的sexy tea💅你值得拥有  长沙
15,0,24,39,2016-09-05,花花叶叶BiuBiuBiu  的微博: 我，一个挚爱茶颜悦色 @茶颜悦色长沙  的girl😃终于开学可以放肆喝喝喝了😂 #hi九月#
40,5,17,62,2016-08-31,王光光光光光光  的微博: 真的还蛮好喝啊 长沙的你们快去感受！我点的这个是幽兰拿铁 据说声声乌龙也超棒的可惜我喝不下了
29,1,23,53,2016-08-21,雨露均沾全城同庆时间应为8.26-8.28，手癌晚期已被群嘲
18,4,21,43,2016-08-10,茶颜悦色官方微博  的微博: 茶颜悦色·河马公园店已开始营业，地址福元西路珠江花园对面，万科城楼下
29,7,34,70,2016-08-10,茶颜悦色·河马公园店已开始营业，地址福元西路珠江花园对面，万科城楼下
37,0,23,60,2016-08-03,茶颜悦色浏阳河婚庆园店已开张试营业  就在婚庆园东北角银兴电影院门口
16,1,7,24,2016-07-21,微信的奇葩新规定，链接24小时失效，暂且先看着吧，明天再做个长微博 康师傅没空理康帅博，茶颜也只会用更好的茶叶甩开模仿者
19,1,14,34,2016-07-20,望周知
20,2,17,39,2016-07-17,7月茶颜一共要开4家新店，详情请戳  本月新店开张任务已完成3/4，浏阳河婚庆园店月底见
93,3,91,187,2016-07-12,接到顾客咨询问我们的会员卡在株洲能不能使用，我们以为是又一家打擦边球的山寨，但顾客非常肯定那家店就叫茶颜悦色，跟我们的门店一模一样。 我们暂时无力考证这家店到底山寨到什么程度，只能提醒大家，目前茶颜悦色只在长沙开设有门店，所有门店均为直营，从未开设加盟。 请警惕山寨货！！
11,0,5,16,2016-06-29,微信又出了刁难人的新规定，推送图文的链接从永久变成了临时，明天凌晨两点就看不到了你，想喝三折声声乌龙想五折买知乎茶也的赶快戳 这个礼拜有人要在银盆岭搞大新闻？
15,0,17,32,2016-06-23,一师范和涉外的同学，让我看到你们的手
25,0,15,40,2016-06-22,传了一天终于把图传上来了。微博真是吃枣药丸……
9,0,6,15,2016-06-21,有涉外和一师范的同学咩？ 6月25日，梅溪湖步步高，茶颜和你不见不散～
3,0,2,5,2016-06-09,|每当你以为茶颜已经够奇葩时，我们永远都能更魔性||内有福利   奥克斯店声声乌龙八折|
29,4,8,41,2016-06-09,ladyladysong  的微博: 论一个茶颜爱好者的自我修养 @茶颜悦色长沙
10,6,6,22,2016-06-08,ladyladysong  的微博: 论一个茶颜爱好者的自我修养 @茶颜悦色长沙
9,0,3,12,2016-06-05,吃着豆花喝茶茶  的微博: 懒了一天的我终于在晚上勤快了一把→_→我绝对不会说我是因为想喝Tea才有了动力的 我最爱的雀巢+Hello tea 陌桂+槐花蜜，吃货懒懒不想动一杯自制奶茶完成 TIPS：1.三分钟左右要起茶包，一定不要泡太久！2.想喝奶茶的话不要吝啬大胆的放蜂蜜吧 蜂蜜味道也是超好的。 @茶颜悦色长沙
72,28,61,161,2016-05-24,ladyladysong  的微博: 论一个茶颜爱好者的自我修养 @茶颜悦色长沙
11,0,0,11,2016-05-24,Angelia枕头  的微博: 中了复古的毒。。。今天没去茶颜悦色就在宿舍用新杯子泡杯白桃乌龙吧 好香！ @茶颜悦色长沙
11,0,2,13,2016-05-16,Z_Ging  的微博: 茶颜的包装真的好心水好喜翻昂♪( ´▽｀)～分享一下中奖的喜悦 难得当一次分子 感谢感谢 @茶颜悦色长沙   长沙·左家垅
6,0,3,9,2016-05-16,今儿鹿晗分手了吗  的微博: 着了茶颜的魔 @茶颜悦色长沙   长沙·茶颜悦色
5,0,7,12,2016-05-11,前所未有的玩儿法，前所未有的福利，就在本周末天马山下，详情请戳  大学城的奶茶店多得烦躁，问题来了，谁是扛把子？
11,1,13,25,2016-05-10,提醒自己每天都要元气满满  的微博: 连吃了两天文和友，真真的欲罢不能。黑色经典臭豆腐比地摊上的好吃太多。熊猫酸奶酸的人一哆嗦😂 还有 @茶颜悦色长沙   你们真的不考虑加盟吗😂😂😂
6,0,12,18,2016-05-05,鲛_leprechaun  的微博: 我觉得小张也不一定能根据这些emoji猜出对应的品名  @茶颜悦色长沙  收下我清奇的脑洞
4,3,18,25,2016-05-05,鲛_leprechaun  的微博: 我觉得小张也不一定能根据这些emoji猜出对应的品名  @茶颜悦色长沙  收下我清奇的脑洞
7,1,7,15,2016-04-28,老店换新颜，还有超好喝的新品，请戳 又做了一点微小的工作
5,0,7,12,2016-04-27,知乎茶也五一折扣来了！  看完这条推送的人都去囤货了
6,0,9,15,2016-04-18,茶颜公众号新栏目，如果你也有与茶颜的小故事要分享，欢迎来搞，错了，来稿～  和一位撞过玛莎拉蒂的网红聊了一下她对星沙和茶颜的看法
11,6,20,37,2016-04-18,SerrasalmusRhombeus  的微博: 来自一个茶颜悦色的忠实粉丝 到郑州想你 @茶颜悦色长沙  暑假见 嘤嘤嘤
12,0,36,48,2016-04-04,茶颜悦色星沙万象汇店试营业第一天，感觉不会再爱了…… 我坐了一个半小时的703路去了一趟星沙的茶颜
9,0,0,9,2016-04-01,逢坂大直Justice  的微博: 这边也发一次和女神的无脸照。穿这身和女神站一起各种被当成店员_(;3」∠)_女神穿的是汉服而我是和风啊 希望没给心爱的奶茶店丢脸（你们已经丢大发了好么。） @茶颜悦色长沙  虽然觉得摸鱼侠你已经看过了
6,0,2,8,2016-04-01,星沙的朋友们，明天开始就可以在家门口喝茶颜了！茶颜悦色星沙万象汇店明日试营业 【茶颜】星沙万象汇店明日试营业
16,0,14,30,2016-03-17,vvvviki小侠  的微博: 老板老板~可以提意见嘛~感觉最近喝的茶颜给的量好少 一大半部分都是奶泡 上次和闺密在雨花亭喝的桂花弄将近三分之二都是奶泡_(:3」∠❀)_今天来天马店喝 风栖绿桂给的还没有做活动的幽蓝拿铁多 好多奶泡 喝了茶颜有一年多了 原先拿着都沉甸甸的 现在真的没有什么量啊 虽然茶颜现在越来越火 可是希望老...
14,3,7,24,2016-03-13,静子呀呀呀呀  的微博: 茶颜的茶敲好喝！杯子好看得都不想扔啦！每种茶不同杯子 强迫症好想集齐昂🙈 @茶颜悦色长沙
12,2,3,17,2016-03-13,吃着豆花喝茶茶  的微博: 成功升级为有卡girl 春季的杯纸各种鲜艳复古，什么都不用说了右边那只胖得正合我意 顺带一句天马搞活动3.4.5折，首页接好不谢 @茶颜悦色长沙   长沙·家润多天马店
9,4,5,18,2016-03-13,静子呀呀呀呀  的微博: 茶颜的茶敲好喝！杯子好看得都不想扔啦！每种茶不同杯子 强迫症好想集齐昂🙈 @茶颜悦色长沙
6,1,6,13,2016-03-12,|茶颜悦色官方微博  的微博: 怎么花最少的钱喝最多的茶颜？怎样才能从每杯茶颜里省下至少三块钱？真·茶颜薅羊毛秘技请戳  攻略||怎样才能用最少的钱喝最多的茶颜|
10,7,5,22,2016-03-11,|怎么花最少的钱喝最多的茶颜？怎样才能从每杯茶颜里省下至少三块钱？真·茶颜薅羊毛秘技请戳  攻略||怎样才能用最少的钱喝最多的茶颜|
2,0,5,7,2016-03-10,天马店三折终！于！来！了！还有更多惊喜请戳  天马店三折来啦！桃李卡充100送20，充200送50
6,1,7,14,2016-03-01,逢坂大直Justice  的微博: 今天PO主身上发生了一件特别偶像剧的事情。我觉得这件事件让我理解到了喝茶颜不要加盖的真谛 @茶颜悦色长沙  虽然果然再偶像剧的开头在我身上也……会发展成搞笑剧_(┐「ε;)_
6,3,10,19,2016-02-22,|我们需要很多很多小伙伴来为大家做奶茶，转发越多活动越多、门店越多，请大力转发不要停！   转发越多，三折来得越快||这是一条招聘|
1,1,7,9,2016-02-04,茶颜悦色官方微博  的微博: 过年也要出来浪，茶颜全部门店春节期间营业时间安排请戳  过年也要喝茶颜！春节营业时间安排早知道
5,0,0,5,2016-02-04,芥末-有毒  的微博: @茶颜悦色长沙  茶颜悦色为什么店都在解放西、五一广场附近啊 为了这一口过来堵车都要一个小时 能在雨花亭、东塘开个就好 之前被声声乌龙深深吸引 现在偏爱幽兰拿铁 ☕奶盖甜而不腻  茶泡细腻  琥珀核桃超好次
13,2,12,27,2016-02-01,并不喜欢下雪……下雪生意不好 #营销狗
3,2,8,13,2016-01-31,过年也要出来浪，茶颜全部门店春节期间营业时间安排请戳  过年也要喝茶颜！春节营业时间安排早知道
4,0,4,8,2016-01-20,市图搬了新址后彻底火了，大家也不要忘了省图呀，帮省图卖个安利 别老羡慕故宫了，家门口也能看老祖宗留下的好东西
0,1,0,1,2016-01-14,三联生活周刊  的微博: 【十万个都知道的“博物君”是谁？】拥有230万粉丝的 @博物杂志  每天都被几千张「这是啥/能吃么/好吃吗/怎么吃」的鉴定图片包围，又永远能给出准确又最风趣幽默的答案。网红官微背后，是27岁的编辑张辰亮，网上狂狷霸道的博物君，生活中只是一个爱科学的羞涩boy。→ 十万个都知道的“博物君”是谁？
1,2,3,6,2016-01-12,三联生活周刊  的微博: 【十万个都知道的“博物君”是谁？】拥有230万粉丝的 @博物杂志  每天都被几千张「这是啥/能吃么/好吃吗/怎么吃」的鉴定图片包围，又永远能给出准确又最风趣幽默的答案。网红官微背后，是27岁的编辑张辰亮，网上狂狷霸道的博物君，生活中只是一个爱科学的羞涩boy。→ 十万个都知道的“博物君”是谁？
5,0,0,5,2016-01-11,你看得出我是一条广告吗？ 二胎家庭和谐的要义在于一碗水要端平
1,1,4,6,2016-01-10,万万没想到，结局居然是…… 我不管，我就是要安利我的男神
0,0,1,1,2016-01-10,_蘇十柒_  的微博: 回家前最後一天吃了一妙家😊然沒有凍芝士，而且許多推薦竟然都是牛肉的 不吃牛肉的我一口老血吐出來。喝了茶顏悅色的纖纖馬卡龍 媽蛋繁體字看得懂嘛？ @茶颜悦色长沙  照的醜你會打我嘛？ 我懶得p，直接放，但真挺好看的。回寢室喝著菠蘿啤看著我家老公蘿蔔蹲，竟然莫名熱淚盈眶
0,1,4,5,2016-01-10,_蘇十柒_  的微博: 回家前最後一天吃了一妙家😊然沒有凍芝士，而且許多推薦竟然都是牛肉的 不吃牛肉的我一口老血吐出來。喝了茶顏悅色的纖纖馬卡龍 媽蛋繁體字看得懂嘛？ @茶颜悦色长沙  照的醜你會打我嘛？ 我懶得p，直接放，但真挺好看的。回寢室喝著菠蘿啤看著我家老公蘿蔔蹲，竟然莫名熱淚盈眶
4,4,4,12,2016-01-08,前任是个神经病  的微博: 有哪些一入坑深似海的东西………
13,1,5,19,2016-01-08,云翼槿萱  的微博: 茶颜真是太贴心了。。。每次我在茶颜端杯茶一坐就是一下午都不动的，刚才店员姐姐上来收杯子，看到我坐那儿在搓手，立马就问我是不是冷，我都觉得特别不好意思，就说还好还好，她二话不说就下去拿了遥控器上来给开了空调 太感动了~ @茶颜悦色长沙  茶小颜太有爱 是在南门口长郡中学店
3,9,2,14,2016-01-05,蝉十七__  的微博: 我的 #长沙美食# 日记😋2016第一站
3,8,5,16,2016-01-04,前任是个神经病  的微博: 有哪些一入坑深似海的东西………
5,0,6,11,2015-12-28,予衫酱  的微博: 没有蓝色的袋子惹 伐开心 btw黑色拍出来也还不错 一个脑残粉的自我修养 @茶颜悦色长沙
3,0,6,9,2015-12-28,今儿鹿晗分手了吗  的微博: @茶颜悦色长沙   人很多生意不错
6,2,21,29,2015-12-26,卖蛋糕的林俊杰  的微博: @茶颜悦色长沙     喝个奶茶容易吗？从成都坐飞机来长沙就为了买一杯声声乌龙。容易吗？
1,0,0,1,2015-12-26,wowo兰  的微博: 平安夜快乐 @茶颜悦色长沙
1,0,4,5,2015-12-26,流沙包呀  的微博: 「花海游龙饺子王」饺子真的hin好吃 为了今儿个约 @_吃嘛嘛香  吃饺子昨天冬至忍住的没出去吃 「茶颜悦色 @茶颜悦色长沙  」幽兰拿铁和新品绿肥红瘦也是real棒 我真的 太喜欢他们家的杯子图案了 最后是拔草的吧赫西点 面包小小个但是很纯正！ #长沙 美食#
4,2,6,12,2015-12-23,XLeena  的微博: 喝我们家饮料一定要加盖用吸管的顾客真的心塞不是舍不得只是因为作为作杯者会觉得浪费了自己的心血对我来说一杯热饮我用心去萃奶沫萃的特细腻料也是用心撒上去出杯顾客无论怎么说都要加盖会好难过细腻的奶沫真的好喝每天解释许多次都不会觉得烦躁只是因为希望顾客喝到最好最值得的饮料 @茶颜悦色长沙
4,1,8,13,2015-12-17,吃着豆花喝茶茶  的微博: 天马店终于开业十分感动，以后不用为了喝而进城 听说绿肥红瘦是新品，浓淡合适很喜欢，从来没让我失望过的茶颜  萌萌哒店员还问了中间辣位不认识的美女是谁😂从左至右依次:梦露，泰勒，赫本啦啦啦～(￣▽￣～)~  嗯，茶颜的包装和装潢一直都很赞 @茶颜悦色长沙   长沙·河西大学城
4,1,2,7,2015-12-17,还有三天，想要保温杯的快来  有福利你们都不要，心已经塞成万家丽高架桥
4,3,5,12,2015-12-17,饮茶君啊  的微博: 店员说 这是店里颜值最高的一款 我听到以后说：“好好好，就它了。”   @茶颜悦色长沙   长沙·河西大学城
5,0,6,11,2015-12-14,天马店今天恢复营业了吗？
1,0,9,10,2015-12-14,wowo兰  的微博: 茶颜的杯子，知乎茶也的白桃乌龙 好香 @茶颜悦色长沙
0,0,10,10,2015-12-11,茶颜悦色官方微博  的微博: 重点是招聘！ 新店，新品，以及招聘
1,1,6,8,2015-12-10,明天在天马店坐台 【福利又来了】复习不忘三折喝茶颜
2,1,2,5,2015-12-09,茶颜悦色官方微博  的微博: 免费饮品两分钟就领完了，知乎茶也满百赠白桃乌龙的券应该还有很多，想要领取就戳 我选择狗带【内有福利】
6,3,6,15,2015-12-09,免费饮品两分钟就领完了，知乎茶也满百赠白桃乌龙的券应该还有很多，想要领取就戳 我选择狗带【内有福利】
1,0,2,3,2015-12-08,云翼槿萱  的微博: 店里的姐姐说，这是昨天才拿出来的，今儿我就跑来充卡入手了 茶颜脑残粉+杯子控的日常【圣诞快到了，必须入手我家茶小颜的圣诞🎅特别款杯纸啊… @茶颜悦色长沙  要不要考虑来个元旦特别限量款
3,1,6,10,2015-12-06,旅行中的Stan  的微博: 喝过的每一种都是真爱（幽兰拿铁   @茶颜悦色长沙
6,1,17,24,2015-12-04,重点是招聘！ 新店，新品，以及招聘
1,0,4,5,2015-12-04,夹馨玉子烧  的微博: 终于去悦方领了 @茶颜悦色长沙  上次活动的小奖励还有我的点数可以换的杯子哈哈哈。之前就看中这一款这次就带回家了 本来觉得考完一身轻啊一身轻但是也只轻了一阵子晚上回来才意识到一个致命的错误我也是没话说 还好今天已经带着好心情吃了玩了还看了两场电影😂这次就看命啦！！！
2,1,6,9,2015-12-01,Jason-Gu  的微博: @茶颜悦色长沙  从苏州大老远开车过来一定要尝一下茶颜的招牌   长沙·黄兴路步行街
6,1,1,8,2015-11-30,天马店还有不到一周就开了，悦方双倍积分将延续到年底， 详情请戳 茶颜今日头条：天马店最新进展，悦方双倍积分再战一个月
3,3,2,8,2015-11-25,旅行中的Stan  的微博: 喝过的每一种都是真爱（幽兰拿铁   @茶颜悦色长沙
5,0,10,15,2015-11-25,阿釉釉_ayo  的微博: 我说我不在长沙 还跟我寄过来 简直太感动 @茶颜悦色长沙
4,1,1,6,2015-11-25,吸桑  的微博: 【扫图】 #时尚芭莎#  2015年12月下内页 @刘雯  ：《镜花水月》，摄影： @布法罗的树孙郡  。与张震的大片同属《寻找失落的中国美》专题。
0,0,0,0,2015-11-22,|置爱SETwithLOVE  的微博: “情怀”这个词也被玩儿坏了。一包大米可以冠以一个动人的爱情故事，捏俩茶碗也能连带出祖祖辈辈的爱恨情仇，小白领儿写一封辞职信相当于托马斯•杰斐逊起草个《独立宣言》 ……  多大点儿事儿啊，用不着那么多情怀 || 置爱专题|
3,0,1,4,2015-11-22,长沙锦绣中环酒店公寓  的微博: 两个很傻很天真的姑娘，来长沙就奔着茶颜悦色来的，早上10点半开门就马上要来喝，还说要加盟去自己老家，哈哈哈 @茶颜悦色长沙   长沙·长沙背包客青年旅舍
2,1,10,13,2015-11-22,长沙锦绣中环酒店公寓  的微博: 两个很傻很天真的姑娘，来长沙就奔着茶颜悦色来的，早上10点半开门就马上要来喝，还说要加盟去自己老家，哈哈哈 @茶颜悦色长沙   长沙·长沙背包客青年旅舍
2,1,4,7,2015-11-19,lolita雯子  的微博: 回来之后，念念不忘茶颜悦色，再不来杯声声乌龙我就要奔溃啦。 为什么我大贵阳没有茶颜悦色 @茶颜悦色长沙  为个嘞…   贵阳·乌当区
4,0,2,6,2015-11-19,阿雪雪的圈  的微博: 在建行取钱出来就看到茶颜要开了好感动啊！！！ @茶颜悦色长沙
1,2,5,8,2015-11-19,lolita雯子  的微博: 回来之后，念念不忘茶颜悦色，再不来杯声声乌龙我就要奔溃啦。 为什么我大贵阳没有茶颜悦色 @茶颜悦色长沙  为个嘞…   贵阳·乌当区
2,3,7,12,2015-11-18,lolita雯子  的微博: 回来之后，念念不忘茶颜悦色，再不来杯声声乌龙我就要奔溃啦。 为什么我大贵阳没有茶颜悦色 @茶颜悦色长沙  为个嘞…   贵阳·乌当区
0,1,0,1,2015-11-18,我和基友的日常  的微博: 同志情侣会做的傻事 恩爱日常秀我一脸。  http://t.cn/RUEWOAV  .
2,4,7,13,2015-11-18,阿雪雪的圈  的微博: 在建行取钱出来就看到茶颜要开了好感动啊！！！ @茶颜悦色长沙
1,0,1,2,2015-11-17,予衫酱  的微博: 哈哈哈刚在茶颜 点单的那位不熟也没聊过 问我姓啥 我说张 他说张夫人是吧 请叫我南门口张夫人
5,3,3,11,2015-11-16,刺绣课   @石专-   @错错要修炼成仙   @阿里草水甫挥斥方遒   @无可言求补眠
4,0,1,5,2015-11-16,予衫酱  的微博: 这周的集点 没错是一周 @茶颜悦色长沙
4,2,2,8,2015-11-15,予衫酱  的微博: 这周的集点 没错是一周 @茶颜悦色长沙
1,4,6,11,2015-11-15,予衫酱  的微博: 这周的集点 没错是一周 @茶颜悦色长沙
1,7,0,8,2015-11-15,予衫酱  的微博: 这周的集点 没错是一周 @茶颜悦色长沙
2,0,3,5,2015-11-13,张小花fafa  的微博: @茶颜悦色长沙  的子品牌『知乎茶也』，虽然是袋泡茶，但是品质确实不错。冬天泡一壶白桃乌龙，香气四溢，茶味舒适，色泽金黄，看着就舒服，喝起来更加温暖。搞活动的时候买超级划算。油切绿茶也蛮不错。(如果你们都觉得是广告，我就去问老板要广告费去。)
0,0,10,10,2015-11-13,掀起你的头盖骨，让我看看你的脑洞 哔哔哔，茶颜boss脑洞告急，请求支援
0,0,0,0,2015-11-12,腾讯视频拜托了冰箱  的微博: 最近被参加厨师甄选的各位发来的美食馋坏了～不过庞友们如果可以在晒菜的同时附上做菜步骤就更好了～ 当然，如果做完菜再跟美味合个影那就更更更好 首掌分分钟翻你牌噢！【 #百万年薪找厨师# 网友的自制美味，你最中意哪一道？】  http://t.cn/RUWQZyh
6,1,6,13,2015-11-07,小木马儿跑得快  的微博: 终于拔草了茶颜悦色的幽兰拿铁。 店员一再强调一挑二搅三喝  先吃碧根果碎再搅奶油最后喝茶  碧根果碎裹着奶油真的好棒啊 带给作为坚果奶油爱好者的大满足！下面的茶正好一解奶油的甜腻  作为甜食爱好者希望奶油碧根果可以再多一点！   坐标长沙
2,2,5,9,2015-11-06,|泊福店，声声乌龙三折，素颜锡兰四折，幽兰拿铁五折，知乎茶也买一送一，买二送一，今天开始 \(￣︶￣*\))  泊富||茶颜第一次来开福区，三折拜码头啦|
0,0,0,0,2015-11-04,茶颜悦色官方微博  的微博: 一直想在茶颜做点好玩的事情，这算是一次试水吧，零基础刺绣课堂，三个小时能做出一个小成品带回家，对手工有兴趣又苦于不知如何起步的妹子不要错过 【刺绣课堂】意向征集
3,5,4,12,2015-11-04,一直想在茶颜做点好玩的事情，这算是一次试水吧，零基础刺绣课堂，三个小时能做出一个小成品带回家，对手工有兴趣又苦于不知如何起步的妹子不要错过 【刺绣课堂】意向征集
0,0,0,0,2015-10-30,
6,0,6,12,2015-10-30,咚咚童童  的微博: 茶颜即将空降天马我的钱包忍不住蠢蠢欲动 @茶颜悦色长沙
6,0,6,12,2015-10-30,张家界？？？怎么送到的？？
4,0,4,8,2015-10-30,夹馨玉子烧  的微博: 因为糖心红茶才下手的一堆茶叶还有好几款没有喝 目前最喜欢的是油切绿茶😂盒子和包装袋上的话亮了哈哈哈哈哈 @茶颜悦色长沙
2,0,1,3,2015-10-30,茶颜悦色官方微博  的微博: #没有一丝丝防备 茶颜要在天马开店了
3,1,2,6,2015-10-29,茶颜悦色官方微博  的微博: #没有一丝丝防备 茶颜要在天马开店了
4,2,2,8,2015-10-29,根据boss模糊的描述，新店大概是截图这个范围
0,0,0,0,2015-10-29,茶颜悦色官方微博  的微博: 茶颜悦色三折起，知乎茶也买一送一买二送一，就在悦方负一楼，下周五约吗？
7,4,31,42,2015-10-29,#没有一丝丝防备 茶颜要在天马开店了
4,1,1,6,2015-10-29,鲛_leprechaun  的微博: long time no drink~今天喝到饱！ @茶颜悦色长沙  我造你喝的半价 但是我有86折啊哈哈哈哈（虽然没啥好秀的）∠( ᐛ 」∠)＿
3,2,4,9,2015-10-29,故宫博物院  的微博: #爱上这座城#  深秋……
3,0,0,3,2015-10-29,贴吧娘  的微博: 一位粉丝的分享 有点意思
4,0,3,7,2015-10-28,悦方店开业活动最后两天，幽兰拿铁五折，不要错过哟～找不到悦方店在哪儿的戳这里 找不到茶颜悦方店的同学看这里（知乎茶也也开了）
5,0,2,7,2015-10-28,XLeena  的微博: 哥哥的杯子永远是最漂亮的。还有茶颜长郡店的四大帅哥。快看围裙的🎀系不系好美？ @茶颜悦色长沙     布布布鲁～～～
1,2,5,8,2015-10-27,长沙锦绣中环酒店公寓  的微博: 长沙突然降温了，我才发现去年的秋装都不见了 此刻掌柜好冷冷的，好在有茶颜在能温暖我的心，在茶里再放点蜂蜜还能养颜哦，太棒了 @茶颜悦色长沙   #长沙旅游#   长沙·长沙背包客青年旅舍
4,2,2,8,2015-10-27,电影控控  的微博: 《大圣归来》的续集正式定名《大圣闹天宫》，定档明年，依然为十月文化出品。
6,3,1,10,2015-10-27,孔华威  的微博: [男生别打我]费尔法克斯精子银行www.fairfaxcryobank.com对全球女性开放，精子淘汰率高达97%以上；肤色、发色、血统完全自助，三代以内无病史，身高180以下基本不收，保证生出健康聪明漂亮的混血萝莉。歪瓜裂枣的天艹男在这些强大的基因面前根本是不可回收垃圾，而且还要倒贴子宫家务家产。
1,0,0,1,2015-10-27,不言而喻pray  的微博: 身边处处充满❤️一句暖心的提醒一张充满微笑的脸我只想说很棒！ @茶颜悦色长沙
0,0,0,0,2015-10-27,不言而喻pray  的微博: 身边处处充满❤️一句暖心的提醒一张充满微笑的脸我只想说很棒！ @茶颜悦色长沙
6,0,9,15,2015-10-26,唔……刚看这张照片突然想到，老板是从什么角度拍的？吊在天花板上么……？
2,0,2,4,2015-10-26,“一杯奶茶的永久求偿权”，三折的时候也成立哦！喝到不满意的茶不要掉头就走呀，让我们帮你做杯新的吧！ 虽然打三折，喝得不满意我们还是照样赔的哟！
4,2,11,17,2015-10-26,不言而喻pray  的微博: 身边处处充满❤️一句暖心的提醒一张充满微笑的脸我只想说很棒！ @茶颜悦色长沙
2,0,0,2,2015-10-26,云翼槿萱  的微博: 星期六去了茶颜，昨天也去了茶颜···本以为今天工作，肯定不会去了···结果，就在刚才，我实习老师突然问我···你经常喝的那个茶是不是很好喝，还有什么茶叶杯子什么的，我说是啊，然后我老师就说，我有一个朋友要过生日，你等下去茶颜帮我买两盒泡的茶回来，你做完手里的事儿下午就不用工作了···
7,2,3,12,2015-10-25,云翼槿萱  的微博: @茶颜悦色长沙  坐在茶颜，写下了这些真心话 然后突然想起今天悦方店在搞活动吧，我等下还要去悦方 #一个茶颜脑残粉的日常#   http://t.cn/Ryd5CWu
14,0,1,15,2015-10-23,继茶颜徐若萱后我们又有了知乎杨恭如
3,0,1,4,2015-10-23,草哥在这里  的微博: #长沙吃吃吃# 说起喝的，好多人推荐茶颜悦色。我喝声声乌龙觉得好喜欢！非常清淡的绿茶口感，好清新 ！我闺蜜喜欢奶味重，所以选了纤纤马卡龙，上面的cream和碎碧根果好好吃，口味我觉得有点像淡淡的热巧克力，比我的浓郁，都很好喝，尤其在炎炎夏日的街头喝，太喜欢了！回购！  长沙·长沙富力万达文华酒店-大宴会厅
5,1,12,18,2015-10-23,今天的茶颜悦色和知乎茶也悦方店，这就是三折和买一送一的力量
8,0,5,13,2015-10-23,勤快的人还在上班，摸鱼的人已经端着三折声声乌龙吃德天顺了
3,0,2,5,2015-10-22,我的前任是极品  的微博: 分享一个全力卖萌的国家。(｡・ω・｡)ゞ
3,4,5,12,2015-10-22,|三折四折五折以及买一送一，明天就开始了 悦方 || 茶颜悦色三折起，知乎茶也买一送一，末尾还有大彩蛋！|
3,0,2,5,2015-10-20,QQ糖和安德鲁  的微博: 好一杯『超级无敌至尊』加了『马卡龙和碧根果』的『芊芊马卡龙』 #我不是在打广告# #强行植入#   @茶颜悦色长沙   #一张照片证明你是吃货#
0,0,1,1,2015-10-19,茶颜悦色官方微博  的微博: 史上最详细悦方店找路指南，以及知乎茶也门店首次曝光 找不到茶颜悦方店的同学看这里（知乎茶也也开了）
1,0,0,1,2015-10-19,茶颜悦色官方微博  的微博: 茶颜悦色三折起，知乎茶也买一送一买二送一，就在悦方负一楼，下周五约吗？
3,6,20,29,2015-10-19,甜蕉奶油  的微博: 从广州到长沙 就为了这个 @茶颜悦色长沙  真爱吧
1,0,6,7,2015-10-16,贾叽叽叽叽叽叽叽  的微博: 你好，在下李莲英
0,3,12,15,2015-10-16,茶颜悦色官方微博  的微博: 茶颜悦色三折起，知乎茶也买一送一买二送一，就在悦方负一楼，下周五约吗？
11,11,19,41,2015-10-16,茶颜悦色三折起，知乎茶也买一送一买二送一，就在悦方负一楼，下周五约吗？
3,1,0,4,2015-10-15,茶颜悦色官方微博  的微博: 史上最详细悦方店找路指南，以及知乎茶也门店首次曝光 找不到茶颜悦方店的同学看这里（知乎茶也也开了）
9,2,19,30,2015-10-14,逛悦方负一楼从知乎茶也路过，再次美哭！大家都把积点卡留好哟，很快茶颜的积点卡可以换知乎的茶和杯子了
1,0,4,5,2015-10-09,还记得我很久以前写的一篇凤梨酥测评么？ 里面力荐了rj的凤梨酥，今天收到一条私信向我推荐某微店有售，进去一看，138一盒，和沈宏非店里一个价了。我买的才58…………  七种凤梨酥横向测评
5,1,1,7,2015-10-08,云翼槿萱  的微博: 啊我是真爱，我终于找到悦方店了 @茶颜悦色长沙  这里好像是目前最美的一个门店咧，当然，泊富那个还没去，抽个时间去看看 茶颜真是有一百种方式让我爱上呢
4,1,1,6,2015-10-08,匠库  的微博: 在闹市中心，遇到一个唐朝人。
2,1,4,7,2015-10-07,来自一个德天顺脑残粉的安利  一边吃德天顺一边喝茶颜是一种什么样的体验？
